OBJECT,source,Teff,e_Teff,[Fe/H],e_[Fe/H],log(g),e_log(g),FILE,simbadnames_x,ID_NAME,OBJECT_ID,filename,exptime,EXTSNR,qprog,rv,basenames,simbadnames_y
HD_1326,Yee,3567.0,11.0,-0.062002124687103255,0.1,4.87,0.01,,GJ 15 A|HIP 1475|AP J00182256+4401222|Gaia DR3 385334230892516480|StKM 2-24a|MCC 85|TIC 440109725|ASCC  373571|2MASS J00182256+4401222|LSPM J0018+4401W|USNO-B1.0 1340-00005988|PLX   49|8pc 280.27A|AC2000 1406215|ADS   246 A|AG+43   37|BD+43    44|CCDM J00184+4401A|CSI+43    44  4|CSI+43    44  1|Ci 20   19|DO 23070|G 171-47|GAT 1029|GC   358|GCRV   161|GEN# +1.10001326|Gmb   34|HIC   1475|JP11   170|JP11   360|LFT   31|LHS     3|LTT 10108|NLTT   919|PM 00155+4344|PPM  42798|SAO  36248|SV* SVS  2042|TYC 2794-157-1|UBV     205|UBV     207|USNO 787|V* GX And|VVO 124|Zkh   5|[GS83]  66|[RHG95]    60|WDS J00184+4401A|Gaia DR2 385334230892516480|** GRB   34A|HD   1326|[GKL99] 9|AKARI-IRC-V1 J0018248+440125|WISE J001825.71+440126.8|WISEA J001825.70+440126.9|UCAC4 671-001465|Gaia DR1 385334123516493568|WEB   265|PM J00183+4401|Karmn J00183+440|,Gaia DR3 385334230892516480,HD 1326,./library/20240822_specmatch_nir/FITS/neidL2_20221112T062253.fits,899.819,108.688,2022B-930026,11.73,neidL2_20221112T062253.fits,GJ 15 A|HIP 1475|AP J00182256+4401222|Gaia DR3 385334230892516480|StKM 2-24a|MCC 85|TIC 440109725|ASCC 373571|2MASS J00182256+4401222|LSPM J0018+4401W|USNO-B1.0 1340-00005988|PLX 49|8pc 280.27A|AC2000 1406215|ADS 246 A|AG+43 37|BD+43 44|CCDM J00184+4401A|CSI+43 44 4|CSI+43 44 1|Ci 20 19|DO 23070|G 171-47|GAT 1029|GC 358|GCRV 161|GEN# +1.10001326|Gmb 34|HIC 1475|JP11 170|JP11 360|LFT 31|LHS 3|LTT 10108|NLTT 919|PM 00155+4344|PPM 42798|SAO 36248|SV* SVS 2042|TYC 2794-157-1|UBV 205|UBV 207|USNO 787|V* GX And|VVO 124|Zkh 5|[GS83] 66|[RHG95] 60|WDS J00184+4401A|Gaia DR2 385334230892516480|** GRB 34A|HD 1326|[GKL99] 9|AKARI-IRC-V1 J0018248+440125|WISE J001825.71+440126.8|WISEA J001825.70+440126.9|UCAC4 671-001465|Gaia DR1 385334123516493568|WEB 265|PM J00183+4401|Karmn J00183+440
GJ_555,Yee,3211.0,60.0,0.07995697042664308,0.08,4.89,0.05,,GJ 555|HIP 71253|Gaia DR3 6324325225803432320|TIC 294401924|WISEA J143416.56-123104.1|TYC 5572-804-1|PM J14342-1231|UCAC4 388-063886|PLX 3296|8pc 163.51|BD-11  3759|Ci 20  870|GEN# -0.01103759|GSC 05572-00804|HIC  71253|JP11   280|LFT 1120|LHS  2945|LPM 532|LTT  5759|NLTT 37751|NSV  6707|PM 14316-1219|UBV   12727|UBV M   5328|V* HN Lib|Wolf 1481|Zkh 208|[RHG95]  2310|2MASS J14341683-1231106|PLX 3296.00|Gaia DR2 6324325225803432320|Karmn J14342-125|,Gaia DR3 6324325225803432320,TIC 294401924,./library/20240822_specmatch_nir/FITS/neidL2_20220517T081055.fits,899.812,28.5273,2022A-452266,-1.28,neidL2_20220517T081055.fits,GJ 555|HIP 71253|Gaia DR3 6324325225803432320|TIC 294401924|WISEA J143416.56-123104.1|TYC 5572-804-1|PM J14342-1231|UCAC4 388-063886|PLX 3296|8pc 163.51|BD-11 3759|Ci 20 870|GEN# -0.01103759|GSC 05572-00804|HIC 71253|JP11 280|LFT 1120|LHS 2945|LPM 532|LTT 5759|NLTT 37751|NSV 6707|PM 14316-1219|UBV 12727|UBV M 5328|V* HN Lib|Wolf 1481|Zkh 208|[RHG95] 2310|2MASS J14341683-1231106|PLX 3296.00|Gaia DR2 6324325225803432320|Karmn J14342-125
GJ_687,Mann,3439.0,60.0,0.07982482402625511,0.08,4.81,0.05,,GJ 687|HIP 86162|AP J17362594+6820220|Gaia DR3 1637645127018395776|MCC 322|TIC 233193964|PLX 4029|LSPM J1736+6820|ASCC   88385|2MASS J17362594+6820220|USNO-B1.0 1583-00174990|2E  3930|8pc 220.85|AG+68  732|BD+68   946|CCDM J17366+6822B|Ci 18 2354|Ci 20 1053|G 240-63|G 258-11|GAT  732|GC 23926|GCRV 10198|GEN# +0.06800946|HIC  86162|IDS 17370+6826 A|IRAS 17366+6822|JP11   237|LFT 1364|LHS   450|LTT 15232|NLTT 45190|PPM  20469|SAO  17568|TYC 4428-1943-1|UBV   15039|UBV M   4844|Zkh 260|[RHG95]  2797|PLX 4029.00|1RXS J173627.2+682031|2E 1736.7+6822|RX J1736.4+6828|RX J1736.4+6820|WDS J17364+6820B|** STU   10B|[GHM2003] 2100|[ZEH2003] RX J1736.4+6820  1|UCAC4 792-027376|PM J17364+6820|Gaia DR1 1637645328881199360|WEB 14533|Gaia DR2 1637645127018395776|Karmn J17364+683|,Gaia DR3 1637645127018395776,TIC 233193964,./library/20240822_specmatch_nir/FITS/neidL2_20221113T031632.fits,899.866,55.6992,2022B-930026,-28.65,neidL2_20221113T031632.fits,GJ 687|HIP 86162|AP J17362594+6820220|Gaia DR3 1637645127018395776|MCC 322|TIC 233193964|PLX 4029|LSPM J1736+6820|ASCC 88385|2MASS J17362594+6820220|USNO-B1.0 1583-00174990|2E 3930|8pc 220.85|AG+68 732|BD+68 946|CCDM J17366+6822B|Ci 18 2354|Ci 20 1053|G 240-63|G 258-11|GAT 732|GC 23926|GCRV 10198|GEN# +0.06800946|HIC 86162|IDS 17370+6826 A|IRAS 17366+6822|JP11 237|LFT 1364|LHS 450|LTT 15232|NLTT 45190|PPM 20469|SAO 17568|TYC 4428-1943-1|UBV 15039|UBV M 4844|Zkh 260|[RHG95] 2797|PLX 4029.00|1RXS J173627.2+682031|2E 1736.7+6822|RX J1736.4+6828|RX J1736.4+6820|WDS J17364+6820B|** STU 10B|[GHM2003] 2100|[ZEH2003] RX J1736.4+6820 1|UCAC4 792-027376|PM J17364+6820|Gaia DR1 1637645328881199360|WEB 14533|Gaia DR2 1637645127018395776|Karmn J17364+683
GJ_876,Mann,3247.0,60.0,0.07551517566636386,0.08,4.83,0.06,,GJ 876 A|GJ 876|Gaia DR3 2603090003484152064|TIC 188580272|Gaia DR2 2603090003484152064|WISEA J225317.42-141556.1|TYC 5819-1255-1|EPIC 206019387|EPIC 206019392|PM J22532-1415|UCAC4 379-165686|PLX 5546|8pc 212.69A|BD-15  6290|Ci 20 1387|G 156-57A|G 156-57|GCRV 14365|GEN# -0.01506290|GSC 05819-00957|HIC 113020|HIP 113020|JP11   295|LFT 1745|LHS   530|LPM 841|LTT  9244|MCC 337|NAME NC 59|NLTT 55130|Ross  780|UBV   19209|UBV   19610|UBV M   5470|V* IL Aqr|Zkh 338|[RHG95]  3604|2MASS J22531672-1415489|PLX 5546.00|UCAC2  26801725|WEB 20121|Karmn J22532-142|,Gaia DR3 2603090003484152064,TIC 188580272,./library/20240822_specmatch_nir/FITS/neidL2_20221113T042817.fits,899.775,45.6062,2022B-930026,-1.47,neidL2_20221113T042817.fits,GJ 876 A|GJ 876|Gaia DR3 2603090003484152064|TIC 188580272|Gaia DR2 2603090003484152064|WISEA J225317.42-141556.1|TYC 5819-1255-1|EPIC 206019387|EPIC 206019392|PM J22532-1415|UCAC4 379-165686|PLX 5546|8pc 212.69A|BD-15 6290|Ci 20 1387|G 156-57A|G 156-57|GCRV 14365|GEN# -0.01506290|GSC 05819-00957|HIC 113020|HIP 113020|JP11 295|LFT 1745|LHS 530|LPM 841|LTT 9244|MCC 337|NAME NC 59|NLTT 55130|Ross 780|UBV 19209|UBV 19610|UBV M 5470|V* IL Aqr|Zkh 338|[RHG95] 3604|2MASS J22531672-1415489|PLX 5546.00|UCAC2 26801725|WEB 20121|Karmn J22532-142
Gl_628,Mann,3272.0,60.0,-0.08437389884745368,0.08,4.88,0.05,,GJ 628|HIP 80824|Gaia DR3 4330690742322011520|MCC 164|TIC 413948621|PLX 3746|8pc 234.51|BD-12  4523|Ci 20  995|G 153-58|GCRV  9490|GEN# -0.01204523|GSC 05635-00564|HIC  80824|IRAS 16274-1232|JP11   290|LFT 1283|LHS   419|LPM 606|LTT  6580|NLTT 42927|NSV  7768|PM 16275-1232|UBV   13944|UBV M   5365|V* V2306 Oph|VVO 222|Wolf 1061|Zkh 227|[RHG95]  2599|Gaia DR2 4330690742322011520|2MASS J16301808-1239434|PLX 3746.00|TYC 5635-1241-1|WISEA J163018.01-123957.3|UCAC4 387-070731|PM J16303-1239|Gaia DR1 4330690909825212928|WEB 13669|1RXS J163017.6-123936|Zkh 228|** LAF   56A|WDS J16303-1240A|Karmn J16303-126|,Gaia DR3 4330690742322011520,TIC 413948621,./library/20240822_specmatch_nir/FITS/neidL2_20220610T064727.fits,899.841,50.7696,2022A-452266,-21.17,neidL2_20220610T064727.fits,GJ 628|HIP 80824|Gaia DR3 4330690742322011520|MCC 164|TIC 413948621|PLX 3746|8pc 234.51|BD-12 4523|Ci 20 995|G 153-58|GCRV 9490|GEN# -0.01204523|GSC 05635-00564|HIC 80824|IRAS 16274-1232|JP11 290|LFT 1283|LHS 419|LPM 606|LTT 6580|NLTT 42927|NSV 7768|PM 16275-1232|UBV 13944|UBV M 5365|V* V2306 Oph|VVO 222|Wolf 1061|Zkh 227|[RHG95] 2599|Gaia DR2 4330690742322011520|2MASS J16301808-1239434|PLX 3746.00|TYC 5635-1241-1|WISEA J163018.01-123957.3|UCAC4 387-070731|PM J16303-1239|Gaia DR1 4330690909825212928|WEB 13669|1RXS J163017.6-123936|Zkh 228|** LAF 56A|WDS J16303-1240A|Karmn J16303-126
Gl_87,Mann,3638.0,62.0,0.11124871921441935,0.08,4.79,0.05,,GJ 87|HIP 10279|Gaia DR3 2515037264041041536|StKM 2-195|MCC 95|TIC 270415707|PLX  450|LSPM J0212+0334|TYC   41-1345-1|ASCC 1097530|UCAC2  32985862|2MASS J02122090+0334310|USNO-B1.0 0935-00022454|BD+02   348|Ci 20  153|DO   405|G  73-35|G 159-45|GCRV  1204|GEN# +0.00200348|HIC  10279|JP11    15|LFT  187|LHS    14|LTT 10745|NC  7|NLTT  7309|PM 02098+0322|UBV    2214|UBV M    173|Wolf  124|Zkh  39|[R78b] 119|[RHG95]   390|PLX  450.00|WISEA J021219.77+033413.9|UCAC4 468-002996|PM J02123+0334|Gaia DR1 2515037294106060928|WEB  2145|Gaia DR2 2515037264041041536|** PIN    3A|WDS J02123+0335A|Karmn J02123+035|,Gaia DR3 2515037264041041536,TIC 270415707,./library/20240822_specmatch_nir/FITS/neidL2_20221112T085427.fits,899.856,38.5617,2022B-930026,-2.562,neidL2_20221112T085427.fits,GJ 87|HIP 10279|Gaia DR3 2515037264041041536|StKM 2-195|MCC 95|TIC 270415707|PLX 450|LSPM J0212+0334|TYC 41-1345-1|ASCC 1097530|UCAC2 32985862|2MASS J02122090+0334310|USNO-B1.0 0935-00022454|BD+02 348|Ci 20 153|DO 405|G 73-35|G 159-45|GCRV 1204|GEN# +0.00200348|HIC 10279|JP11 15|LFT 187|LHS 14|LTT 10745|NC 7|NLTT 7309|PM 02098+0322|UBV 2214|UBV M 173|Wolf 124|Zkh 39|[R78b] 119|[RHG95] 390|PLX 450.00|WISEA J021219.77+033413.9|UCAC4 468-002996|PM J02123+0334|Gaia DR1 2515037294106060928|WEB 2145|Gaia DR2 2515037264041041536|** PIN 3A|WDS J02123+0335A|Karmn J02123+035
HD_36395,Yee,3801.0,9.0,0.2593363338942648,0.1,4.7,0.01,,GJ 205|HIP 25878|AP J05312734-0340356|Gaia DR3 3209938366665770752|StKM 2-412|MCC 9|TIC 50726077|8pc 175.72|PLX 1255|1RXS J053127.0-034013|BD-03  1123|CCDM J05314-0341A|CSI-03  1123  1|CSV   6182|Ci 20  334|DO  1150|G  99-15|GC  6836|GCRV  3349|GEN# +1.00036395|GSC 04770-00574|HD  36395|HIC  25878|IDS 05264-0341 A|IRAS 05289-0342|JP11  1127|LFT  416|LHS    30|LPM 216|LTT  2293|NLTT 15215|NSV  2075|PM 05289-0341|PPM 188143|SAO 132211|SKY#  8855|SV* WR    69|UBV    5309|UGP 117|USNO 812|VVO 242|Wolf 1453|YZ  93  1611|YZC 17  1611|Zkh  71|[RHG95]   930|[SLO58] 19|uvby98 100036395|PLX 1255.00|2EUVE J0531-03.6|EUVE J0531-03.6|[KSP2003] J053127.17-034032.6|WDS J05314-0336A|TYC 4770-574-1|2MASS J05312734-0340356|WISEA J053127.91-034059.8|UCAC4 432-009930|Gaia DR1 3209938366665770752|WEB  5024|Gaia DR2 3209938366665770752|PM J05314-0340|Karmn J05314-036|,Gaia DR3 3209938366665770752,HD 36395,./library/20240822_specmatch_nir/FITS/neidL2_20211220T101629.fits,899.817261,166.6663,2021B-0435,8.56,neidL2_20211220T101629.fits,GJ 205|HIP 25878|AP J05312734-0340356|Gaia DR3 3209938366665770752|StKM 2-412|MCC 9|TIC 50726077|8pc 175.72|PLX 1255|1RXS J053127.0-034013|BD-03  1123|CCDM J05314-0341A|CSI-03  1123  1|CSV   6182|Ci 20  334|DO  1150|G  99-15|GC  6836|GCRV  3349|GEN# +1.00036395|GSC 04770-00574|HD  36395|HIC  25878|IDS 05264-0341 A|IRAS 05289-0342|JP11  1127|LFT  416|LHS    30|LPM 216|LTT  2293|NLTT 15215|NSV  2075|PM 05289-0341|PPM 188143|SAO 132211|SKY#  8855|SV* WR    69|UBV    5309|UGP 117|USNO 812|VVO 242|Wolf 1453|YZ  93  1611|YZC 17  1611|Zkh  71|[RHG95]   930|[SLO58] 19|uvby98 100036395|PLX 1255.00|2EUVE J0531-03.6|EUVE J0531-03.6|[KSP2003] J053127.17-034032.6|WDS J05314-0336A|TYC 4770-574-1|2MASS J05312734-0340356|WISEA J053127.91-034059.8|UCAC4 432-009930|Gaia DR1 3209938366665770752|WEB  5024|Gaia DR2 3209938366665770752|PM J05314-0340|Karmn J05314-036|
Gl_3378,Mann,3381.0,26.0,0.16766146771953305,0.08,5.011,0.029,,GJ 3378|AP J06011106+5935508|Gaia DR3 999747822484300800|Karmn J06011+595|TIC 322347050|NLTT 15885|LSPM J0601+5935|2MASS J06011106+5935508|USNO-B1.0 1495-00160060|8pc 132.10|G 192-13|L 1813-21|LHS  1805|LP   86-137|LTT 11755|[RHG95]   998|PLX 1373.01|WISEA J060110.89+593540.3|PM J06011+5935|Gaia DR2 999747822484300800|LFT  443|,Gaia DR3 999747822484300800,GJ 3378,./library/20240822_specmatch_nir/FITS/neidL2_20220104T100320_corrected.fits,899.783429,32.0122,2021B-2015,2.2,neidL2_20220104T100320_corrected.fits,GJ 3378|AP J06011106+5935508|Gaia DR3 999747822484300800|Karmn J06011+595|TIC 322347050|NLTT 15885|LSPM J0601+5935|2MASS J06011106+5935508|USNO-B1.0 1495-00160060|8pc 132.10|G 192-13|L 1813-21|LHS  1805|LP   86-137|LTT 11755|[RHG95]   998|PLX 1373.01|WISEA J060110.89+593540.3|PM J06011+5935|Gaia DR2 999747822484300800|LFT  443|
Gl_402,Mann,3293.0,32.0,0.33083253607432567,0.08,4.996,0.031,,"GJ 402|HIP 53020|AP J10505201+0648292|Gaia DR3 3864615459886222464|TIC 393584005|PLX 2524|LSPM J1050+0648|ASCC 1040787|USNO-B1.0 0968-00215383|8pc 177.46|CSI+07-10483|Ci 20  591|G  45-8|G  44-40|GCRV  6733|GEN# +6.10010402|GSC 00261-00224|HIC  53020|JP11  5135|JP11  5136|JP11  5134|JP11  5137|LFT  742|LHS   294|LTT 12891|NLTT 25500|PM 10483+0705|V* EE Leo|Wolf  358|Zkh 145|[RHG95]  1687|2MASS J10505201+0648292|PLX 2524.00|TYC  261-224-1|Zkh 146|WISEA J105051.41+064820.8|UCAC4 485-051902|PM J10508+0648|Gaia DR1 3864615455592036992|WEB  9640|Gaia DR2 3864615459886222464|Karmn J10508+068|** RAO  256|WDS J10509+0648A|WDS J10509+0648Aa,Ab|** LAF   42A|",Gaia DR3 3864615459886222464,Gaia DR2 3864615459886222464,./library/20240822_specmatch_nir/FITS/neidL2_20220214T102043.fits,900.004205,36.5951,2022A-929398,-0.85,neidL2_20220214T102043.fits,"GJ 402|HIP 53020|AP J10505201+0648292|Gaia DR3 3864615459886222464|TIC 393584005|PLX 2524|LSPM J1050+0648|ASCC 1040787|USNO-B1.0 0968-00215383|8pc 177.46|CSI+07-10483|Ci 20  591|G  45-8|G  44-40|GCRV  6733|GEN# +6.10010402|GSC 00261-00224|HIC  53020|JP11  5135|JP11  5136|JP11  5134|JP11  5137|LFT  742|LHS   294|LTT 12891|NLTT 25500|PM 10483+0705|V* EE Leo|Wolf  358|Zkh 145|[RHG95]  1687|2MASS J10505201+0648292|PLX 2524.00|TYC  261-224-1|Zkh 146|WISEA J105051.41+064820.8|UCAC4 485-051902|PM J10508+0648|Gaia DR1 3864615455592036992|WEB  9640|Gaia DR2 3864615459886222464|Karmn J10508+068|** RAO  256|WDS J10509+0648A|WDS J10509+0648Aa,Ab|** LAF   42A|"
Gl_615.2_C,Mann,3593.0,23.0,0.06568324087518808,0.03,4.863,0.027,,GJ 9549|GJ 615.2 C|HIP 79551|GALEX J161356.1+334623|AP J16135630+3346243|Gaia DR3 1322906861255829376|TIC 17540944|WISEA J161356.03+334623.2|TYC 2583-2153-1|PLX 3686.10|PM J16139+3346|UCAC4 619-051946|PLX 3686.1|CSI+34  2750  2|CCDM J16147+3352C|BD+34  2750C|ADS  9979 C|* sig CrB C|WDS J16147+3352C|LSPM J1613+3346|ASCC  594436|UCAC2  43627792|USNO-B1.0 1237-00254169|CSI+33-16121|EXO 1612.0+3353|G 180-42|HIC  79551|LP  275-6|LTT 14836|NLTT 42306|[RHG95]  2557|2MASS J16135630+3346243|2XMM J161356.2+334624|SDSS J161356.19+334623.8|HAT 192-00422|Gaia DR2 1322906861255829376|Karmn J16139+337AB|,Gaia DR3 1322906861255829376,TIC 17540944,./library/20240822_specmatch_nir/FITS/neidL2_20220510T095312.fits,900.004655,23.4966,2022A-929398,-11.7114,neidL2_20220510T095312.fits,GJ 9549|GJ 615.2 C|HIP 79551|GALEX J161356.1+334623|AP J16135630+3346243|Gaia DR3 1322906861255829376|TIC 17540944|WISEA J161356.03+334623.2|TYC 2583-2153-1|PLX 3686.10|PM J16139+3346|UCAC4 619-051946|PLX 3686.1|CSI+34  2750  2|CCDM J16147+3352C|BD+34  2750C|ADS  9979 C|* sig CrB C|WDS J16147+3352C|LSPM J1613+3346|ASCC  594436|UCAC2  43627792|USNO-B1.0 1237-00254169|CSI+33-16121|EXO 1612.0+3353|G 180-42|HIC  79551|LP  275-6|LTT 14836|NLTT 42306|[RHG95]  2557|2MASS J16135630+3346243|2XMM J161356.2+334624|SDSS J161356.19+334623.8|HAT 192-00422|Gaia DR2 1322906861255829376|Karmn J16139+337AB|
Gl_1253,Mann,3084.0,33.0,-0.17225932404781003,0.08,5.124,0.041,,GJ 1253|Gaia DR3 2188318517720321664|TIC 352617553|LSPM J2026+5834|NLTT 49289|2MASS J20260528+5834224|USNO-B1.0 1485-00283617|Ci 20 1209|G 230-40|LFT 1550|LHS  3549|LTT 15977|USNO 462|Wolf 1069|Zkh 305|[RHG95]  3195|PLX 4870.01|WISEA J202605.65+583428.4|PM J20260+5834|UCAC4 743-065956|Gaia DR2 2188318517720321664|Karmn J20260+585|,Gaia DR3 2188318517720321664,TIC 352617553,./library/20240822_specmatch_nir/FITS/neidL2_20220516T101055.fits,900.004668,7.8628,2022A-929398,-68.419,neidL2_20220516T101055.fits,GJ 1253|Gaia DR3 2188318517720321664|TIC 352617553|LSPM J2026+5834|NLTT 49289|2MASS J20260528+5834224|USNO-B1.0 1485-00283617|Ci 20 1209|G 230-40|LFT 1550|LHS  3549|LTT 15977|USNO 462|Wolf 1069|Zkh 305|[RHG95]  3195|PLX 4870.01|WISEA J202605.65+583428.4|PM J20260+5834|UCAC4 743-065956|Gaia DR2 2188318517720321664|Karmn J20260+585|
