OBJECT,source,Teff,e_Teff,[Fe/H],e_[Fe/H],log(g),e_log(g),FILE,simbadnames_x,ID_NAME,OBJECT_ID,filename,exptime,EXTSNR,qprog,rv,basenames,simbadnames_y
GJ_849,Mann,3530,60,0.37,0.08,4.777,0.049,N/A,GJ 849|Gaia DR3 2627117287488522240|MCC 73|Karmn J22096-046|TIC 248027247|PLX 5358|2E  4574|BD-05  5715|Ci 20 1340|G  27-16|GCRV 13921|HIC 109388|HIP 109388|JP11   258|LFT 1689|LHS   517|LPM 814|LTT  8889|NLTT 53078|PM 22070-0453|TYC 5227-1521-1|USNO-B1.0 0853-00595068|VVO 234|Wolf 1329|Zkh 328|[RHG95]  3478|2MASS J22094029-0438267|GEN# -0.00505715|PLX 5358.00|2E 2206.9-0454|Gaia DR2 2627117287488522240|WISEA J220941.14-043826.8|RAVE J220940.3-043827|IRAS 22070-0452|AKARI-IRC-V1 J2209408-043826|UCAC4 427-123515|PM J22096-0438|Gaia DR1 2627117283194034944|WEB 19654|,Gaia DR3 2627117287488522240,TIC 248027247,./library/20240715_specmatch_nir/FITS/neidL2_20221113T035420.fits,899.788,44.0153,2022B-930026,-15.287,neidL2_20221113T035420.fits,TIC_248027247|PLX_5358|2E__4574|BD-05__5715|Ci_20_1340|G__27-16|GCRV_13921|GJ___849|HIC_109388|HIP_109388|JP11___258|LFT_1689|LHS___517|LPM_814|LTT__8889|MCC__73|NLTT_53078|PM_22070-0453|TYC_5227-1521-1|USNO-B1.0_0853-00595068|VVO_234|Wolf_1329|Zkh_328|[RHG95]__3478|2MASS_J22094029-0438267|GEN#_-0.00505715|PLX_5358.00|2E_2206.9-0454|Gaia_DR2_2627117287488522240|WISEA_J220941.14-043826.8|RAVE_J220940.3-043827|IRAS_22070-0452|AKARI-IRC-V1_J2209408-043826|UCAC4_427-123515|PM_J22096-0438|Gaia_DR1_2627117283194034944|WEB_19654
GJ_411,Von Braun,3464,15,-0.41,0.1,4.86,0.01,N/A,GJ 411|HIP 54035|AP J11032023+3558117|Gaia DR3 762815470562110464|StKM 2-691|MCC 594|TIC 166646191|TIC 353969903|PLX 2576|LSPM J1103+3558|ASCC  492123|2MASS J11032027+3558203|USNO-B1.0 1259-00190202|8pc 392.40|AC2000 1340883|AG+36 1043|AGKR  9911|BD+36  2147|CCDM J11033+3558A|Ci 20  604|DO 14335|G 147-17|G 119-52|GAT   62|GAT  962|GC 15183|GCRV  6818|GEN# +1.00095735|GSC 02521-02279|HD  95735|HIC  54035|IRAS 11005+3615|JP11  2024|LAL 21185|LFT  756|LHS    37|LTT 12960|NLTT 26105|PM 11006+3617|PPM  75640|RAFGL  411|ROT  1651|SAO  62377|SKY# 21113|TYC 2521-2279-1|UBV   10094|UBV M  16736|USNO 837|Zkh 149|[GKL99] 233|[RHG95]  1719|uvby98 100095735|2MASS J11032023+3558117|PLX 2576.00|XBS J110320.1+355803|WISEA J110319.67+355722.4|UCAC4 630-046224|PM J11033+3558|WEB  9772|Karmn J11033+359|,Gaia DR3 762815470562110464,HD 95735,./library/20240715_specmatch_nir/FITS/neidL2_20220515T060112.fits,899.807,237.813,2022A-452266,-84.707,neidL2_20220515T060112.fits,TIC_166646191|TIC_353969903|PLX_2576|LSPM_J1103+3558|ASCC__492123|2MASS_J11032027+3558203|USNO-B1.0_1259-00190202|8pc_392.40|AC2000_1340883|AG+36_1043|AGKR__9911|BD+36__2147|CCDM_J11033+3558A|Ci_20__604|DO_14335|G_147-17|G_119-52|GAT___62|GAT__962|GC_15183|GCRV__6818|GEN#_+1.00095735|GJ___411|GSC_02521-02279|HD__95735|HIC__54035|HIP__54035|IRAS_11005+3615|JP11__2024|LAL_21185|LFT__756|LHS____37|LTT_12960|MCC_594|NLTT_26105|PM_11006+3617|PPM__75640|RAFGL__411|ROT__1651|SAO__62377|SKY#_21113|TYC_2521-2279-1|UBV___10094|UBV_M__16736|USNO_837|Zkh_149|[GKL99]_233|[RHG95]__1719|uvby98_100095735|2MASS_J11032023+3558117|PLX_2576.00|XBS_J110320.1+355803|WISEA_J110319.67+355722.4|UCAC4_630-046224|StKM_2-691|PM_J11033+3558|WEB__9772|Karmn_J11033+359
GJ_15_B,Mann,3218,60,-0.3,0.08,5.072,0.051,N/A,GJ 15 B|AP J00182549+4401376|Gaia DR3 385334196532776576|StKM 2-24b|TIC 440109718|ASCC  373580|2MASS J00182549+4401376|8pc 280.27B|ADS   246 B|BD+43    44B|CCDM J00184+4401B|CSI+43    44  3|G 171-48|GCRV   162|GEN# +1.00001326C|HD   1326B|JP11   171|LFT   32|LHS     4|LTT 10109|NLTT   923|PM 00156+4345|SV* SVS  1804|V* GQ And|Zkh   6|[GS83]  69|[RHG95]    61|LSPM J0018+4401E|WDS J00184+4401B|Gaia DR2 385334196532776576|** GRB   34B|PM J00184+4401|[GKL99] 10|WISEA J001828.65+440141.3|WEB   266|Karmn J00184+440|,Gaia DR3 385334196532776576,HD 1326B,./library/20240715_specmatch_nir/FITS/neidL2_20221112T064155.fits,899.832,30.3519,2022B-930026,10.9415,neidL2_20221112T064155.fits,TIC_440109718|ASCC__373580|2MASS_J00182549+4401376|8pc_280.27B|ADS___246_B|BD+43____44B|CCDM_J00184+4401B|CSI+43____44__3|G_171-48|GCRV___162|GEN#_+1.00001326C|GJ____15_B|HD___1326B|JP11___171|LFT___32|LHS_____4|LTT_10109|NLTT___923|PM_00156+4345|SV*_SVS__1804|V*_GQ_And|Zkh___6|[GS83]__69|[RHG95]____61|LSPM_J0018+4401E|WDS_J00184+4401B|Gaia_DR2_385334196532776576|**_GRB___34B|PM_J00184+4401|[GKL99]_10|WISEA_J001828.65+440141.3|StKM_2-24b|WEB___266|Karmn_J00184+440
HD_201092,Yee,3932,25,-0.29,0.1,4.67,0.01,N/A,GJ 820 B|AP J21065473+3844265|Gaia DR3 1872046574983497216|TIC 165602023|ASCC  531491|2MASS J21065473+3844265|USNO-B1.0 1287-00443364|*  61 Cyg B|8pc 285.42B|AC2000 1382649|ADS 14636 B|AG+38 2136|BD+38  4344|CCDM J21069+3844B|Ci 20 1260|GCRV 13273|GEN# +1.00201092|GSC 03168-02798|HD 201092|HIC 104217|HIP 104217|HR  8086|JP11  3313|LFT 1605|LHS    63|LTT 16180|NLTT 50560|NSV 13546|PPM  86049|ROT  3078|SKY# 40146|TYC 3168-2798-1|UBV M  25458|UBV   18286|USNO 901|Zkh 316|[B10]  5434|[GKL99] 399|[RHG95]  3301|uvby98 100201092|LSPM J2106+3844S|WDS J21069+3845B|WEB 18981|Gaia DR2 1872046574983497216|Karmn J21069+387|,Gaia DR3 1872046574983497216,HD 201092,./library/20240715_specmatch_nir/FITS/neidL2_20220602T104852.fits,600.001,474.861,2022A-923895,-64.248,neidL2_20220602T104852.fits,GJ 820 B|AP J21065473+3844265|Gaia DR3 1872046574983497216|TIC 165602023|ASCC 531491|2MASS J21065473+3844265|USNO-B1.0 1287-00443364|* 61 Cyg B|8pc 285.42B|AC2000 1382649|ADS 14636 B|AG+38 2136|BD+38 4344|CCDM J21069+3844B|Ci 20 1260|GCRV 13273|GEN# +1.00201092|GSC 03168-02798|HD 201092|HIC 104217|HIP 104217|HR 8086|JP11 3313|LFT 1605|LHS 63|LTT 16180|NLTT 50560|NSV 13546|PPM 86049|ROT 3078|SKY# 40146|TYC 3168-2798-1|UBV M 25458|UBV 18286|USNO 901|Zkh 316|[B10] 5434|[GKL99] 399|[RHG95] 3301|uvby98 100201092|LSPM J2106+3844S|WDS J21069+3845B|WEB 18981|Gaia DR2 1872046574983497216|Karmn J21069+387
HD_1326,Yee,3567,11,-0.36,0.1,4.87,0.01,N/A,GJ 15 A|HIP 1475|AP J00182256+4401222|Gaia DR3 385334230892516480|StKM 2-24a|MCC 85|TIC 440109725|ASCC  373571|2MASS J00182256+4401222|LSPM J0018+4401W|USNO-B1.0 1340-00005988|PLX   49|8pc 280.27A|AC2000 1406215|ADS   246 A|AG+43   37|BD+43    44|CCDM J00184+4401A|CSI+43    44  4|CSI+43    44  1|Ci 20   19|DO 23070|G 171-47|GAT 1029|GC   358|GCRV   161|GEN# +1.10001326|Gmb   34|HIC   1475|JP11   170|JP11   360|LFT   31|LHS     3|LTT 10108|NLTT   919|PM 00155+4344|PPM  42798|SAO  36248|SV* SVS  2042|TYC 2794-157-1|UBV     205|UBV     207|USNO 787|V* GX And|VVO 124|Zkh   5|[GS83]  66|[RHG95]    60|WDS J00184+4401A|Gaia DR2 385334230892516480|** GRB   34A|HD   1326|[GKL99] 9|AKARI-IRC-V1 J0018248+440125|WISE J001825.71+440126.8|WISEA J001825.70+440126.9|UCAC4 671-001465|Gaia DR1 385334123516493568|WEB   265|PM J00183+4401|Karmn J00183+440|,Gaia DR3 385334230892516480,HD 1326,./library/20240715_specmatch_nir/FITS/neidL2_20221112T062253.fits,899.819,108.688,2022B-930026,11.73,neidL2_20221112T062253.fits,GJ 15 A|HIP 1475|AP J00182256+4401222|Gaia DR3 385334230892516480|StKM 2-24a|MCC 85|TIC 440109725|ASCC 373571|2MASS J00182256+4401222|LSPM J0018+4401W|USNO-B1.0 1340-00005988|PLX 49|8pc 280.27A|AC2000 1406215|ADS 246 A|AG+43 37|BD+43 44|CCDM J00184+4401A|CSI+43 44 4|CSI+43 44 1|Ci 20 19|DO 23070|G 171-47|GAT 1029|GC 358|GCRV 161|GEN# +1.10001326|Gmb 34|HIC 1475|JP11 170|JP11 360|LFT 31|LHS 3|LTT 10108|NLTT 919|PM 00155+4344|PPM 42798|SAO 36248|SV* SVS 2042|TYC 2794-157-1|UBV 205|UBV 207|USNO 787|V* GX And|VVO 124|Zkh 5|[GS83] 66|[RHG95] 60|WDS J00184+4401A|Gaia DR2 385334230892516480|** GRB 34A|HD 1326|[GKL99] 9|AKARI-IRC-V1 J0018248+440125|WISE J001825.71+440126.8|WISEA J001825.70+440126.9|UCAC4 671-001465|Gaia DR1 385334123516493568|WEB 265|PM J00183+4401|Karmn J00183+440
GJ_555,Yee,3211,60,0.17,0.08,4.89,0.05,N/A,GJ 555|HIP 71253|Gaia DR3 6324325225803432320|TIC 294401924|WISEA J143416.56-123104.1|TYC 5572-804-1|PM J14342-1231|UCAC4 388-063886|PLX 3296|8pc 163.51|BD-11  3759|Ci 20  870|GEN# -0.01103759|GSC 05572-00804|HIC  71253|JP11   280|LFT 1120|LHS  2945|LPM 532|LTT  5759|NLTT 37751|NSV  6707|PM 14316-1219|UBV   12727|UBV M   5328|V* HN Lib|Wolf 1481|Zkh 208|[RHG95]  2310|2MASS J14341683-1231106|PLX 3296.00|Gaia DR2 6324325225803432320|Karmn J14342-125|,Gaia DR3 6324325225803432320,TIC 294401924,./library/20240715_specmatch_nir/FITS/neidL2_20220517T081055.fits,899.812,28.5273,2022A-452266,-1.28,neidL2_20220517T081055.fits,GJ 555|HIP 71253|Gaia DR3 6324325225803432320|TIC 294401924|WISEA J143416.56-123104.1|TYC 5572-804-1|PM J14342-1231|UCAC4 388-063886|PLX 3296|8pc 163.51|BD-11 3759|Ci 20 870|GEN# -0.01103759|GSC 05572-00804|HIC 71253|JP11 280|LFT 1120|LHS 2945|LPM 532|LTT 5759|NLTT 37751|NSV 6707|PM 14316-1219|UBV 12727|UBV M 5328|V* HN Lib|Wolf 1481|Zkh 208|[RHG95] 2310|2MASS J14341683-1231106|PLX 3296.00|Gaia DR2 6324325225803432320|Karmn J14342-125
GJ_687,Mann,3439,60,0.05,0.08,4.81,0.05,N/A,GJ 687|HIP 86162|AP J17362594+6820220|Gaia DR3 1637645127018395776|MCC 322|TIC 233193964|PLX 4029|LSPM J1736+6820|ASCC   88385|2MASS J17362594+6820220|USNO-B1.0 1583-00174990|2E  3930|8pc 220.85|AG+68  732|BD+68   946|CCDM J17366+6822B|Ci 18 2354|Ci 20 1053|G 240-63|G 258-11|GAT  732|GC 23926|GCRV 10198|GEN# +0.06800946|HIC  86162|IDS 17370+6826 A|IRAS 17366+6822|JP11   237|LFT 1364|LHS   450|LTT 15232|NLTT 45190|PPM  20469|SAO  17568|TYC 4428-1943-1|UBV   15039|UBV M   4844|Zkh 260|[RHG95]  2797|PLX 4029.00|1RXS J173627.2+682031|2E 1736.7+6822|RX J1736.4+6828|RX J1736.4+6820|WDS J17364+6820B|** STU   10B|[GHM2003] 2100|[ZEH2003] RX J1736.4+6820  1|UCAC4 792-027376|PM J17364+6820|Gaia DR1 1637645328881199360|WEB 14533|Gaia DR2 1637645127018395776|Karmn J17364+683|,Gaia DR3 1637645127018395776,TIC 233193964,./library/20240715_specmatch_nir/FITS/neidL2_20221113T031632.fits,899.866,55.6992,2022B-930026,-28.65,neidL2_20221113T031632.fits,GJ 687|HIP 86162|AP J17362594+6820220|Gaia DR3 1637645127018395776|MCC 322|TIC 233193964|PLX 4029|LSPM J1736+6820|ASCC 88385|2MASS J17362594+6820220|USNO-B1.0 1583-00174990|2E 3930|8pc 220.85|AG+68 732|BD+68 946|CCDM J17366+6822B|Ci 18 2354|Ci 20 1053|G 240-63|G 258-11|GAT 732|GC 23926|GCRV 10198|GEN# +0.06800946|HIC 86162|IDS 17370+6826 A|IRAS 17366+6822|JP11 237|LFT 1364|LHS 450|LTT 15232|NLTT 45190|PPM 20469|SAO 17568|TYC 4428-1943-1|UBV 15039|UBV M 4844|Zkh 260|[RHG95] 2797|PLX 4029.00|1RXS J173627.2+682031|2E 1736.7+6822|RX J1736.4+6828|RX J1736.4+6820|WDS J17364+6820B|** STU 10B|[GHM2003] 2100|[ZEH2003] RX J1736.4+6820 1|UCAC4 792-027376|PM J17364+6820|Gaia DR1 1637645328881199360|WEB 14533|Gaia DR2 1637645127018395776|Karmn J17364+683
GJ_876,Mann,3247,60,0.17,0.08,4.83,0.06,N/A,GJ 876 A|GJ 876|Gaia DR3 2603090003484152064|TIC 188580272|Gaia DR2 2603090003484152064|WISEA J225317.42-141556.1|TYC 5819-1255-1|EPIC 206019387|EPIC 206019392|PM J22532-1415|UCAC4 379-165686|PLX 5546|8pc 212.69A|BD-15  6290|Ci 20 1387|G 156-57A|G 156-57|GCRV 14365|GEN# -0.01506290|GSC 05819-00957|HIC 113020|HIP 113020|JP11   295|LFT 1745|LHS   530|LPM 841|LTT  9244|MCC 337|NAME NC 59|NLTT 55130|Ross  780|UBV   19209|UBV   19610|UBV M   5470|V* IL Aqr|Zkh 338|[RHG95]  3604|2MASS J22531672-1415489|PLX 5546.00|UCAC2  26801725|WEB 20121|Karmn J22532-142|,Gaia DR3 2603090003484152064,TIC 188580272,./library/20240715_specmatch_nir/FITS/neidL2_20221113T042817.fits,899.775,45.6062,2022B-930026,-1.47,neidL2_20221113T042817.fits,GJ 876 A|GJ 876|Gaia DR3 2603090003484152064|TIC 188580272|Gaia DR2 2603090003484152064|WISEA J225317.42-141556.1|TYC 5819-1255-1|EPIC 206019387|EPIC 206019392|PM J22532-1415|UCAC4 379-165686|PLX 5546|8pc 212.69A|BD-15 6290|Ci 20 1387|G 156-57A|G 156-57|GCRV 14365|GEN# -0.01506290|GSC 05819-00957|HIC 113020|HIP 113020|JP11 295|LFT 1745|LHS 530|LPM 841|LTT 9244|MCC 337|NAME NC 59|NLTT 55130|Ross 780|UBV 19209|UBV 19610|UBV M 5470|V* IL Aqr|Zkh 338|[RHG95] 3604|2MASS J22531672-1415489|PLX 5546.00|UCAC2 26801725|WEB 20121|Karmn J22532-142
Gl_628,Mann,3272,60,-0.03,0.08,4.88,0.05,N/A,GJ 628|HIP 80824|Gaia DR3 4330690742322011520|MCC 164|TIC 413948621|PLX 3746|8pc 234.51|BD-12  4523|Ci 20  995|G 153-58|GCRV  9490|GEN# -0.01204523|GSC 05635-00564|HIC  80824|IRAS 16274-1232|JP11   290|LFT 1283|LHS   419|LPM 606|LTT  6580|NLTT 42927|NSV  7768|PM 16275-1232|UBV   13944|UBV M   5365|V* V2306 Oph|VVO 222|Wolf 1061|Zkh 227|[RHG95]  2599|Gaia DR2 4330690742322011520|2MASS J16301808-1239434|PLX 3746.00|TYC 5635-1241-1|WISEA J163018.01-123957.3|UCAC4 387-070731|PM J16303-1239|Gaia DR1 4330690909825212928|WEB 13669|1RXS J163017.6-123936|Zkh 228|** LAF   56A|WDS J16303-1240A|Karmn J16303-126|,Gaia DR3 4330690742322011520,TIC 413948621,./library/20240715_specmatch_nir/FITS/neidL2_20220610T064727.fits,899.841,50.7696,2022A-452266,-21.17,neidL2_20220610T064727.fits,GJ 628|HIP 80824|Gaia DR3 4330690742322011520|MCC 164|TIC 413948621|PLX 3746|8pc 234.51|BD-12 4523|Ci 20 995|G 153-58|GCRV 9490|GEN# -0.01204523|GSC 05635-00564|HIC 80824|IRAS 16274-1232|JP11 290|LFT 1283|LHS 419|LPM 606|LTT 6580|NLTT 42927|NSV 7768|PM 16275-1232|UBV 13944|UBV M 5365|V* V2306 Oph|VVO 222|Wolf 1061|Zkh 227|[RHG95] 2599|Gaia DR2 4330690742322011520|2MASS J16301808-1239434|PLX 3746.00|TYC 5635-1241-1|WISEA J163018.01-123957.3|UCAC4 387-070731|PM J16303-1239|Gaia DR1 4330690909825212928|WEB 13669|1RXS J163017.6-123936|Zkh 228|** LAF 56A|WDS J16303-1240A|Karmn J16303-126
Gl_87,Mann,3638,62,-0.36,0.08,4.79,0.05,N/A,GJ 87|HIP 10279|Gaia DR3 2515037264041041536|StKM 2-195|MCC 95|TIC 270415707|PLX  450|LSPM J0212+0334|TYC   41-1345-1|ASCC 1097530|UCAC2  32985862|2MASS J02122090+0334310|USNO-B1.0 0935-00022454|BD+02   348|Ci 20  153|DO   405|G  73-35|G 159-45|GCRV  1204|GEN# +0.00200348|HIC  10279|JP11    15|LFT  187|LHS    14|LTT 10745|NC  7|NLTT  7309|PM 02098+0322|UBV    2214|UBV M    173|Wolf  124|Zkh  39|[R78b] 119|[RHG95]   390|PLX  450.00|WISEA J021219.77+033413.9|UCAC4 468-002996|PM J02123+0334|Gaia DR1 2515037294106060928|WEB  2145|Gaia DR2 2515037264041041536|** PIN    3A|WDS J02123+0335A|Karmn J02123+035|,Gaia DR3 2515037264041041536,TIC 270415707,./library/20240715_specmatch_nir/FITS/neidL2_20221112T085427.fits,899.856,38.5617,2022B-930026,-2.562,neidL2_20221112T085427.fits,GJ 87|HIP 10279|Gaia DR3 2515037264041041536|StKM 2-195|MCC 95|TIC 270415707|PLX 450|LSPM J0212+0334|TYC 41-1345-1|ASCC 1097530|UCAC2 32985862|2MASS J02122090+0334310|USNO-B1.0 0935-00022454|BD+02 348|Ci 20 153|DO 405|G 73-35|G 159-45|GCRV 1204|GEN# +0.00200348|HIC 10279|JP11 15|LFT 187|LHS 14|LTT 10745|NC 7|NLTT 7309|PM 02098+0322|UBV 2214|UBV M 173|Wolf 124|Zkh 39|[R78b] 119|[RHG95] 390|PLX 450.00|WISEA J021219.77+033413.9|UCAC4 468-002996|PM J02123+0334|Gaia DR1 2515037294106060928|WEB 2145|Gaia DR2 2515037264041041536|** PIN 3A|WDS J02123+0335A|Karmn J02123+035
GJ_1044,Yee,4051,239,0.12,0.1,4.67,0.06,N/A,GJ 1044|1RXS J021313.7-211155|HIP 10337|Gaia DR3 5124636303346779008|StKM 2-197|TIC 268804174|2MASS J02131212-2111474|BD-21   397|GEN# -0.02100397|HIC  10337|LEHPM 2284|LTT  1141|NLTT  7351|PPM 244782|UGP  28|[RHG95]   398|TYC 5861-2058-1|WISEA J021312.45-211146.6|UCAC4 345-002335|Gaia DR1 5124636299050940672|Gaia DR2 5124636303346779008|,Gaia DR3 5124636303346779008,TIC 268804174,./library/20240715_specmatch_nir/FITS/neidL2_20211219T060939.fits,899.854,33.3324,2021B-0435,2.983,neidL2_20211219T060939.fits,GJ 1044|1RXS J021313.7-211155|HIP 10337|Gaia DR3 5124636303346779008|StKM 2-197|TIC 268804174|2MASS J02131212-2111474|BD-21 397|GEN# -0.02100397|HIC 10337|LEHPM 2284|LTT 1141|NLTT 7351|PPM 244782|UGP 28|[RHG95] 398|TYC 5861-2058-1|WISEA J021312.45-211146.6|UCAC4 345-002335|Gaia DR1 5124636299050940672|Gaia DR2 5124636303346779008
HD_170657,Yee,5041,60,-0.12,0.05,4.54,0.05,N/A,GJ 716|HIP 90790|Gaia DR3 4093301474693288960|RAVE J183119.0-185432|TIC 186271747|TYC 6274-1576-1|PLX 4256|Cl* IC 4725      L   46051|GSC 06274-01576|BD-18  4986|CPD-18   414|GC 25276|GCRV 10974|GEN# +3.47250026|HD 170657|HIC  90790|IC 4725   26|IRAS 18283-1856|LTT  7358|NLTT 46596|NSV 10944|PPM 234645|SAO 161557|SKY# 33878|SPOCS  804|UBV   15733|UBV M  39069|YZ 108  7734|2MASS J18311897-1854314|Cl* IC 4725      L  IV-6-51|Cl* IC 4725      A      33|Cl* IC 4725      I     236|PLX 4256.00|Gaia DR1 4093301470306839040|WEB 15556|Gaia DR2 4093301474693288960|1RXS J183120.6-185431|** TNN   10A|WDS J18313-1855A|,Gaia DR3 4093301474693288960,HD 170657,./library/20240715_specmatch_nir/FITS/neidL2_20210530T102151.fits,926.878889,248.4756,2021A-2015,-43.071,neidL2_20210530T102151.fits,GJ 716|HIP 90790|Gaia DR3 4093301474693288960|RAVE J183119.0-185432|TIC 186271747|TYC 6274-1576-1|PLX 4256|Cl* IC 4725      L   46051|GSC 06274-01576|BD-18  4986|CPD-18   414|GC 25276|GCRV 10974|GEN# +3.47250026|HD 170657|HIC  90790|IC 4725   26|IRAS 18283-1856|LTT  7358|NLTT 46596|NSV 10944|PPM 234645|SAO 161557|SKY# 33878|SPOCS  804|UBV   15733|UBV M  39069|YZ 108  7734|2MASS J18311897-1854314|Cl* IC 4725      L  IV-6-51|Cl* IC 4725      A      33|Cl* IC 4725      I     236|PLX 4256.00|Gaia DR1 4093301470306839040|WEB 15556|Gaia DR2 4093301474693288960|1RXS J183120.6-185431|** TNN   10A|WDS J18313-1855A|
HD_143761,Yee,5627,54,-0.22,0.1,4.15,0.03,N/A,GJ 9537|GJ 606.2|HIP 78459|Gaia DR3 1323427759184545536|TIC 458494003|PLX 3626|LSPM J1601+3318|ASCC  593934|2MASS J16010264+3318124|* rho CrB|*  15 CrB|AG+33 1399|BD+33  2663|BDS  7480 A|CCDM J16011+3318A|CSI+33  2663  1|Ci 20  959|GC 21527|GCRV  9214|GEN# +1.00143761|HD 143761|HIC  78459|HR  5968|IDS 15573+3337 A|IRAS 15591+3326|LFT 1241|LHS  3145|LTT 14764|NLTT 41765|PPM  78975|ROT  2268|SAO  65024|SKY# 28913|SPOCS  682|TD1 18787|TYC 2576-2228-1|UBV   13592|UBV M  21110|uvby98 100143761|USNO-B1.0 1233-00263888|PLX 3626.00|1E 1559.1+3327|WDS J16010+3318A|** S  676A|WISEA J160102.51+331804.6|Gaia DR2 1323427759184545536|WEB 13268|,Gaia DR3 1323427759184545536,HD 143761,./library/20240715_specmatch_nir/FITS/neidL2_20210211T112927.fits,916.095582,410.2016,2021A-0390,17.991,neidL2_20210211T112927.fits,GJ 9537|GJ 606.2|HIP 78459|Gaia DR3 1323427759184545536|TIC 458494003|PLX 3626|LSPM J1601+3318|ASCC  593934|2MASS J16010264+3318124|* rho CrB|*  15 CrB|AG+33 1399|BD+33  2663|BDS  7480 A|CCDM J16011+3318A|CSI+33  2663  1|Ci 20  959|GC 21527|GCRV  9214|GEN# +1.00143761|HD 143761|HIC  78459|HR  5968|IDS 15573+3337 A|IRAS 15591+3326|LFT 1241|LHS  3145|LTT 14764|NLTT 41765|PPM  78975|ROT  2268|SAO  65024|SKY# 28913|SPOCS  682|TD1 18787|TYC 2576-2228-1|UBV   13592|UBV M  21110|uvby98 100143761|USNO-B1.0 1233-00263888|PLX 3626.00|1E 1559.1+3327|WDS J16010+3318A|** S  676A|WISEA J160102.51+331804.6|Gaia DR2 1323427759184545536|WEB 13268|
HD_172051,Yee,5636,60,-0.26,0.05,4.58,0.05,N/A,GJ 722|HIP 91438|Gaia DR3 4079684229322231040|TIC 1544160|BD-21  5081|GC 25484|GCRV 11091|GEN# +1.00172051|GSC 06279-01723|HD 172051|HIC  91438|HR  6998|IRAS 18358-2105|PMC 90-93  6575|PPM 268697|SAO 187086|SKY# 34190|SPOCS  809|TD1 22861|TYC 6279-1723-1|YZ 111  7815|uvby98 100172051|2MASS J18385342-2103065|PLX 4289.01|RAVE J183853.4-210307|1RXS J183854.0-210304|** WSI   90|WDS J18389-2103AB|WEB 15715|Gaia DR2 4079684229322231040|,Gaia DR3 4079684229322231040,HD 172051,./library/20240715_specmatch_nir/FITS/neidL2_20220608T083912.fits,899.853489,254.536,2022A-494327,37.135,neidL2_20220608T083912.fits,GJ 722|HIP 91438|Gaia DR3 4079684229322231040|TIC 1544160|BD-21  5081|GC 25484|GCRV 11091|GEN# +1.00172051|GSC 06279-01723|HD 172051|HIC  91438|HR  6998|IRAS 18358-2105|PMC 90-93  6575|PPM 268697|SAO 187086|SKY# 34190|SPOCS  809|TD1 22861|TYC 6279-1723-1|YZ 111  7815|uvby98 100172051|2MASS J18385342-2103065|PLX 4289.01|RAVE J183853.4-210307|1RXS J183854.0-210304|** WSI   90|WDS J18389-2103AB|WEB 15715|Gaia DR2 4079684229322231040|
HD_157214,Yee,5738,48,-0.37,0.1,4.29,0.04,N/A,GJ 672|HIP 84862|AP J17203955+3228056|Gaia DR3 1333760419707327744|TIC 9728611|PLX 3946|LSPM J1720+3228|TYC 2596-1317-1|ASCC  597849|2MASS J17203955+3228056|USNO-B1.0 1224-00351070|* w Her|*  72 Her|ADS 10488 A|AG+32 1511|BD+32  2896|CCDM J17206+3229A|CSI+32  2896  1|CSV 101646|Ci 20 1035|FK5 1456|GC 23446|GCRV 10019|GEN# +1.00157214|HD 157214|HIC  84862|HR  6458|IDS 17169+3236 A|IRAS 17187+3231|LFT 1344|LHS   441|LTT 15148|N30 3868|NLTT 44643|NSV  8553|PMC 90-93  1030|PPM  80145|ROT  2439|SAO  65963|SKY# 31284|SPOCS  748|TD1 20312|UBV   14803|UBV M  22140|uvby98 100157214|PLX 3946.00|WDS J17207+3228A|** DOR    1A|PM 17188+3232|WISEA J172039.69+322753.3|WEB 14326|Gaia DR2 1333760419707327744|,Gaia DR3 1333760419707327744,HD 157214,./library/20240715_specmatch_nir/FITS/neidL2_20220218T124800.fits,575.972693,306.1757,2022A-2015,-78.608,neidL2_20220218T124800.fits,GJ 672|HIP 84862|AP J17203955+3228056|Gaia DR3 1333760419707327744|TIC 9728611|PLX 3946|LSPM J1720+3228|TYC 2596-1317-1|ASCC  597849|2MASS J17203955+3228056|USNO-B1.0 1224-00351070|* w Her|*  72 Her|ADS 10488 A|AG+32 1511|BD+32  2896|CCDM J17206+3229A|CSI+32  2896  1|CSV 101646|Ci 20 1035|FK5 1456|GC 23446|GCRV 10019|GEN# +1.00157214|HD 157214|HIC  84862|HR  6458|IDS 17169+3236 A|IRAS 17187+3231|LFT 1344|LHS   441|LTT 15148|N30 3868|NLTT 44643|NSV  8553|PMC 90-93  1030|PPM  80145|ROT  2439|SAO  65963|SKY# 31284|SPOCS  748|TD1 20312|UBV   14803|UBV M  22140|uvby98 100157214|PLX 3946.00|WDS J17207+3228A|** DOR    1A|PM 17188+3232|WISEA J172039.69+322753.3|WEB 14326|Gaia DR2 1333760419707327744|
